,Local time year_month_day_hr_min_s,Time in sec since UTC [s],Time since start [s],HMC8041 - 3V3 - CH1 Voltage [V],HMC8041 - 3V3 - CH1 Current [A],HMC8041 - 3V3 - CH1 Energy since inception [Wh],HMC8041 - 3V3 - CH1 Power [W],HMC8041 - 5V - CH1 Voltage [V],HMC8041 - 5V - CH1 Current [A],HMC8041 - 5V - CH1 Energy since inception [Wh],HMC8041 - 5V - CH1 Power [W],HMC8041 - 12V - CH1 Voltage [V],HMC8041 - 12V - CH1 Current [A],HMC8041 - 12V - CH1 Energy since inception [Wh],HMC8041 - 12V - CH1 Power [W],HMC8041 - NRB - CH1 Voltage [V],HMC8041 - NRB - CH1 Current [A],HMC8041 - NRB - CH1 Energy since inception [Wh],HMC8041 - NRB - CH1 Power [W],GRPH CH 1 [C],GRPH CH 2 [C],GRPH CH 3 [C],GRPH CH 4 [C],MOTEM1 current_A,MOTEM1 current_B,MOTEM1 current_C,MOTEM1 motor_theta,MOTEM1 status_flags,MOTEM1 error_flags,MOTEM1 sampled_error_flags,MOTEM1 hall_theta,MOTEM1 Moving,MOTEM1 Move_type,MOTEM1 theta_error,HMC Power total [W],HMC Energy total [Wh]
7433,2020_08_14_13_04_52,1597403092.7775185,4884.240011692047,3.3,0.2493,1.102,0.8226899999999999,5.0,0.0154,0.103,0.077,12.0,0.0899,1.438,1.0788,9.495,1.0001,3.776,9.495949499999998,-64.25,-59.15,-64.5,-57.7,2047.0,2009.0,2830.0,11863.0,3.0,0.0,0.0,13743.0,1.0,backward,1.0,11.474439499999999,6.419
7434,2020_08_14_13_04_53,1597403093.486722,4884.949215173721,3.3,0.2494,1.102,0.82302,5.0,0.0153,0.103,0.0765,12.0,0.0899,1.438,1.0788,9.495,0.9999,3.778,9.4940505,-64.25,-59.15,-64.55,-57.65,2038.0,2009.0,2824.0,11743.0,3.0,0.0,0.0,13743.0,1.0,backward,1.0,11.4723705,6.420999999999999
7435,2020_08_14_13_04_54,1597403094.0837755,4885.546268701553,3.3,0.2494,1.102,0.82302,5.0,0.0153,0.103,0.0765,12.0,0.0899,1.438,1.0788,9.497,0.9999,3.78,9.4960503,-64.2,-59.15,-64.5,-57.7,2047.0,2010.0,2831.0,11642.0,3.0,0.0,0.0,13743.0,1.0,backward,1.0,11.4743703,6.423
7436,2020_08_14_13_04_54,1597403094.6938686,4886.156361818314,3.3,0.2494,1.102,0.82302,5.0,0.0153,0.103,0.0765,12.0,0.0899,1.438,1.0788,9.497,0.9999,3.782,9.4960503,-64.2,-59.15,-64.5,-57.7,2039.0,2009.0,2825.0,11538.0,3.0,0.0,0.0,13743.0,1.0,backward,1.0,11.4743703,6.425
7437,2020_08_14_13_04_55,1597403095.231358,4886.693851232529,3.3,0.2474,1.102,0.81642,5.0,0.0153,0.103,0.0765,12.0,0.0899,1.439,1.0788,9.497,0.9999,3.783,9.4960503,-64.2,-59.15,-64.45,-57.65,2039.0,2010.0,2826.0,11447.0,3.0,0.0,0.0,13743.0,1.0,backward,1.0,11.4677703,6.427
7438,2020_08_14_13_04_55,1597403095.748957,4887.211450099945,3.3,0.2441,1.102,0.80553,5.0,0.0153,0.103,0.0765,12.0,0.0899,1.439,1.0788,9.499,1.0001,3.784,9.4999499,-64.2,-59.15,-64.45,-57.65,2047.0,2010.0,2830.0,11359.0,3.0,0.0,0.0,13743.0,1.0,backward,1.0,11.4607799,6.428
7439,2020_08_14_13_04_56,1597403096.2616968,4887.724189996719,3.3,0.2441,1.102,0.80553,5.0,0.0153,0.103,0.0765,12.0,0.0899,1.439,1.0788,9.5,1.0001,3.786,9.50095,-64.2,-59.15,-64.5,-57.65,2038.0,2009.0,2826.0,11272.0,3.0,0.0,0.0,13743.0,1.0,backward,1.0,11.46178,6.43
7440,2020_08_14_13_04_56,1597403096.9457765,4888.408269643784,3.3,0.2441,1.103,0.80553,5.0,0.0154,0.103,0.077,12.0,0.0899,1.439,1.0788,9.5,1.0,3.787,9.5,-64.2,-59.1,-64.5,-57.7,2047.0,2010.0,2831.0,11156.0,3.0,0.0,0.0,13743.0,1.0,backward,1.0,11.46133,6.432
7441,2020_08_14_13_04_57,1597403097.6055045,4889.0679976940155,3.3,0.2441,1.103,0.80553,5.0,0.0153,0.103,0.0765,12.0,0.0899,1.439,1.0788,9.501,0.9999,3.789,9.500049899999999,-64.2,-59.1,-64.5,-57.7,2040.0,2010.0,2829.0,11044.0,3.0,0.0,0.0,13743.0,1.0,backward,1.0,11.460879899999998,6.434
7442,2020_08_14_13_04_58,1597403098.2600875,4889.72258067131,3.3,0.2441,1.103,0.80553,5.0,0.0154,0.103,0.077,12.0,0.0899,1.44,1.0788,9.503,1.0001,3.791,9.5039503,-64.2,-59.15,-64.5,-57.65,2046.0,2009.0,2830.0,10933.0,3.0,0.0,0.0,13743.0,1.0,backward,1.0,11.4652803,6.436999999999999
7443,2020_08_14_13_04_58,1597403098.7749279,4890.237421035767,3.3,0.2441,1.103,0.80553,5.0,0.0153,0.103,0.0765,12.0,0.0899,1.44,1.0788,9.503,0.9999,3.792,9.5020497,-64.2,-59.15,-64.5,-57.65,2038.0,2009.0,2825.0,10846.0,3.0,0.0,0.0,13743.0,1.0,backward,1.0,11.4628797,6.438
7444,2020_08_14_13_04_59,1597403099.3961577,4890.858650922775,3.3,0.2494,1.103,0.82302,5.0,0.0154,0.103,0.077,12.0,0.0899,1.44,1.0788,9.504,1.0001,3.793,9.5049504,-64.2,-59.1,-64.5,-57.65,2048.0,2009.0,2830.0,10740.0,3.0,0.0,0.0,13743.0,1.0,backward,1.0,11.483770400000001,6.439
7445,2020_08_14_13_04_59,1597403099.9401248,4891.402617931366,3.3,0.2494,1.103,0.82302,5.0,0.0153,0.103,0.0765,12.0,0.0899,1.44,1.0788,9.504,0.9999,3.795,9.503049599999999,-64.2,-59.1,-64.5,-57.65,2037.0,2009.0,2826.0,10648.0,3.0,0.0,0.0,13743.0,1.0,backward,1.0,11.481369599999999,6.441
7446,2020_08_14_13_05_00,1597403100.6040182,4892.066511392593,3.3,0.2494,1.103,0.82302,5.0,0.0154,0.103,0.077,12.0,0.0899,1.44,1.0788,9.506,1.0,3.797,9.506,-64.2,-59.1,-64.45,-57.65,2039.0,2009.0,2824.0,10535.0,3.0,0.0,0.0,13743.0,1.0,backward,1.0,11.48482,6.443
7447,2020_08_14_13_05_01,1597403101.2323363,4892.694829463959,3.3,0.2441,1.104,0.80553,5.0,0.0153,0.103,0.0765,12.0,0.0899,1.44,1.0788,9.507,1.0001,3.799,9.5079507,-64.2,-59.1,-64.45,-57.65,2040.0,2009.0,2829.0,10429.0,3.0,0.0,0.0,13743.0,1.0,backward,1.0,11.4687807,6.446
7448,2020_08_14_13_05_01,1597403101.98385,4893.4463431835175,3.3,0.2441,1.104,0.80553,5.0,0.0153,0.103,0.0765,12.0,0.09,1.441,1.08,9.507,1.0,3.801,9.507,-64.2,-59.1,-64.45,-57.65,2038.0,2009.0,2826.0,10301.0,3.0,0.0,0.0,13743.0,1.0,backward,1.0,11.46903,6.449
7449,2020_08_14_13_05_02,1597403102.6631737,4894.125666856766,3.3,0.2441,1.104,0.80553,5.0,0.0153,0.103,0.0765,12.0,0.09,1.441,1.08,9.508,0.9999,3.803,9.507049199999999,-64.2,-59.1,-64.5,-57.65,2047.0,2008.0,2829.0,10186.0,3.0,0.0,0.0,13743.0,1.0,backward,1.0,11.4690792,6.4510000000000005
7450,2020_08_14_13_05_03,1597403103.3826072,4894.845100402832,3.3,0.2441,1.104,0.80553,5.0,0.0153,0.103,0.0765,12.0,0.0899,1.441,1.0788,9.509,1.0,3.805,9.509,-64.2,-59.1,-64.45,-57.6,2040.0,2009.0,2830.0,10064.0,3.0,0.0,0.0,13743.0,1.0,backward,1.0,11.46983,6.453
7451,2020_08_14_13_05_04,1597403104.0471976,4895.509690761566,3.3,0.2494,1.104,0.82302,5.0,0.0154,0.103,0.077,12.0,0.0899,1.441,1.0788,9.51,1.0,3.806,9.51,-64.2,-59.1,-64.5,-57.6,2038.0,2010.0,2826.0,10022.0,3.0,0.0,0.0,13743.0,0.0,rest,1.0,11.48882,6.454000000000001
7452,2020_08_14_13_05_04,1597403104.621747,4896.084240198135,3.3,0.2441,1.104,0.80553,5.0,0.0153,0.103,0.0765,12.0,0.0899,1.441,1.0788,9.511,1.0,3.808,9.511,-64.2,-59.1,-64.5,-57.6,2038.0,2010.0,2827.0,10022.0,3.0,0.0,0.0,13743.0,1.0,random_move,1.0,11.471829999999999,6.4559999999999995
7453,2020_08_14_13_05_05,1597403105.2869885,4896.749481678009,3.3,0.2494,1.104,0.82302,5.0,0.0154,0.103,0.077,12.0,0.09,1.442,1.08,9.511,1.0001,3.809,9.5119511,-64.2,-59.1,-64.45,-57.65,2047.0,2009.0,2830.0,11046.0,3.0,0.0,0.0,13743.0,0.0,random_move,1.0,11.491971099999999,6.458
7454,2020_08_14_13_05_05,1597403105.8530831,4897.315576314926,3.3,0.2441,1.105,0.80553,5.0,0.0153,0.103,0.0765,12.0,0.09,1.442,1.08,9.511,0.9999,3.811,9.5100489,-64.2,-59.1,-64.45,-57.65,2041.0,2011.0,2830.0,11918.0,3.0,0.0,0.0,13743.0,0.0,random_move,1.0,11.4720789,6.461
7455,2020_08_14_13_05_06,1597403106.6106896,4898.073182821274,3.3,0.2494,1.105,0.82302,5.0,0.0153,0.103,0.0765,12.0,0.09,1.442,1.08,9.513,1.0,3.813,9.513,-64.2,-59.1,-64.45,-57.6,2047.0,2009.0,2830.0,13084.0,3.0,0.0,0.0,13743.0,0.0,random_move,1.0,11.492519999999999,6.463
7456,2020_08_14_13_05_07,1597403107.1361616,4898.598654747009,3.3,0.2441,1.105,0.80553,5.0,0.0153,0.103,0.0765,12.0,0.09,1.442,1.08,9.491,0.9999,3.814,9.4900509,-64.2,-59.1,-64.45,-57.6,2039.0,2811.0,2037.0,13893.0,3.0,0.0,0.0,13743.0,0.0,random_move,1.0,11.4520809,6.464
7457,2020_08_14_13_05_07,1597403107.7230377,4899.185530900955,3.3,0.2494,1.105,0.82302,5.0,0.0153,0.103,0.0765,12.0,0.09,1.442,1.08,9.492,1.0,3.815,9.492,-64.2,-59.1,-64.45,-57.6,2038.0,2800.0,2032.0,14797.0,3.0,0.0,0.0,13743.0,0.0,random_move,1.0,11.471520000000002,6.465
7458,2020_08_14_13_05_08,1597403108.2371178,4899.699610948563,3.3,0.2441,1.105,0.80553,5.0,0.0153,0.103,0.0765,12.0,0.09,1.443,1.08,9.493,1.0,3.817,9.493,-64.2,-59.1,-64.45,-57.6,2047.0,2801.0,2037.0,15588.0,3.0,0.0,0.0,13743.0,0.0,random_move,1.0,11.45503,6.468
7459,2020_08_14_13_05_08,1597403108.7976062,4900.260099411011,3.3,0.2441,1.105,0.80553,5.0,0.0153,0.103,0.0765,12.0,0.09,1.443,1.08,9.494,1.0001,3.818,9.4949494,-64.2,-59.1,-64.45,-57.6,2037.0,2800.0,2033.0,16452.0,3.0,0.0,0.0,13743.0,1.0,forward,1.0,11.4569794,6.468999999999999
7460,2020_08_14_13_05_09,1597403109.617268,4901.079761266708,3.3,0.2441,1.105,0.80553,5.0,0.0153,0.103,0.0765,12.0,0.09,1.443,1.08,9.496,1.0001,3.821,9.4969496,-64.2,-59.1,-64.45,-57.6,2037.0,2800.0,2033.0,16591.0,3.0,0.0,0.0,13743.0,1.0,forward,1.0,11.458979600000001,6.4719999999999995
7461,2020_08_14_13_05_10,1597403110.3357067,4901.798199892044,3.3,0.2494,1.106,0.82302,5.0,0.0153,0.103,0.0765,12.0,0.09,1.443,1.08,9.495,1.0,3.823,9.495,-64.1,-59.1,-64.45,-57.6,2046.0,2801.0,2037.0,16713.0,3.0,0.0,0.0,13743.0,1.0,forward,1.0,11.474519999999998,6.475
7462,2020_08_14_13_05_10,1597403110.9252293,4902.387722492218,3.3,0.2441,1.106,0.80553,5.0,0.0153,0.103,0.0765,12.0,0.09,1.443,1.08,9.496,1.0001,3.824,9.4969496,-64.1,-59.1,-64.45,-57.6,2037.0,2801.0,2033.0,16813.0,3.0,0.0,0.0,13743.0,1.0,forward,1.0,11.458979600000001,6.476
7463,2020_08_14_13_05_11,1597403111.507114,4902.969607114792,3.3,0.2494,1.106,0.82302,5.0,0.0153,0.103,0.0765,12.0,0.09,1.444,1.08,9.496,0.9999,3.826,9.4950504,-64.2,-59.1,-64.45,-57.6,2036.0,2800.0,2033.0,16912.0,3.0,0.0,0.0,13743.0,1.0,forward,1.0,11.474570400000001,6.479
7464,2020_08_14_13_05_12,1597403112.4049766,4903.867469787598,3.3,0.2494,1.106,0.82302,5.0,0.0153,0.104,0.0765,12.0,0.09,1.444,1.08,9.497,0.9999,3.828,9.4960503,-64.2,-59.1,-64.45,-57.6,2037.0,2801.0,2033.0,17064.0,3.0,0.0,0.0,13743.0,1.0,forward,1.0,11.475570300000001,6.481999999999999
7465,2020_08_14_13_05_12,1597403112.9638371,4904.426330327988,3.3,0.2494,1.106,0.82302,5.0,0.0153,0.104,0.0765,12.0,0.09,1.444,1.08,9.498,1.0,3.83,9.498,-64.2,-59.1,-64.45,-57.6,2037.0,2800.0,2033.0,17159.0,3.0,0.0,0.0,13743.0,1.0,forward,1.0,11.477519999999998,6.484
7466,2020_08_14_13_05_13,1597403113.5630302,4905.025523424149,3.3,0.2494,1.106,0.82302,5.0,0.0153,0.104,0.0765,12.0,0.09,1.444,1.08,9.499,1.0,3.831,9.499,-64.2,-59.1,-64.45,-57.6,2046.0,2801.0,2037.0,17260.0,3.0,0.0,0.0,13743.0,1.0,forward,1.0,11.47852,6.484999999999999
7467,2020_08_14_13_05_14,1597403114.2218614,4905.684354543686,3.3,0.2494,1.106,0.82302,5.0,0.0153,0.104,0.0765,12.0,0.09,1.444,1.08,9.499,1.0,3.833,9.499,-64.2,-59.1,-64.45,-57.6,2036.0,2800.0,2034.0,17372.0,3.0,0.0,0.0,13743.0,1.0,forward,1.0,11.47852,6.487
7468,2020_08_14_13_05_14,1597403114.9364207,4906.398913860321,3.3,0.2493,1.107,0.8226899999999999,5.0,0.0153,0.104,0.0765,12.0,0.09,1.445,1.08,9.5,1.0,3.835,9.5,-64.2,-59.1,-64.45,-57.6,2046.0,2801.0,2037.0,17493.0,3.0,0.0,0.0,13743.0,1.0,forward,1.0,11.47919,6.491
7469,2020_08_14_13_05_15,1597403115.6200883,4907.082581520081,3.3,0.2441,1.107,0.80553,5.0,0.0154,0.104,0.077,12.0,0.09,1.445,1.08,9.5,1.0,3.836,9.5,-64.1,-59.05,-64.45,-57.6,2040.0,2799.0,2037.0,17609.0,3.0,0.0,0.0,13743.0,1.0,forward,1.0,11.462530000000001,6.492
7470,2020_08_14_13_05_16,1597403116.249311,4907.711804151535,3.3,0.2494,1.107,0.82302,5.0,0.0153,0.104,0.0765,12.0,0.09,1.445,1.08,9.501,1.0001,3.838,9.5019501,-64.1,-59.05,-64.45,-57.6,2046.0,2801.0,2037.0,17716.0,3.0,0.0,0.0,13743.0,1.0,forward,1.0,11.4814701,6.494
7471,2020_08_14_13_05_16,1597403116.826677,4908.289170265198,3.3,0.2441,1.107,0.80553,5.0,0.0154,0.104,0.077,12.0,0.09,1.445,1.08,9.502,1.0,3.84,9.502,-64.1,-59.05,-64.45,-57.6,2046.0,2800.0,2038.0,17814.0,3.0,0.0,0.0,13743.0,1.0,forward,1.0,11.46453,6.496
7472,2020_08_14_13_05_17,1597403117.388515,4908.851008176804,3.3,0.2494,1.107,0.82302,5.0,0.0153,0.104,0.0765,12.0,0.09,1.445,1.08,9.502,1.0,3.842,9.502,-64.1,-59.05,-64.45,-57.6,2037.0,2800.0,2033.0,17909.0,3.0,0.0,0.0,13743.0,1.0,forward,1.0,11.48152,6.498
7473,2020_08_14_13_05_18,1597403118.0536196,4909.516112804413,3.3,0.2441,1.107,0.80553,5.0,0.0153,0.104,0.0765,12.0,0.09,1.445,1.08,9.503,1.0,3.844,9.503,-64.1,-59.05,-64.45,-57.6,2036.0,2800.0,2033.0,18022.0,3.0,0.0,0.0,13743.0,1.0,forward,1.0,11.46503,6.5
7474,2020_08_14_13_05_18,1597403118.7515469,4910.21404004097,3.3,0.2441,1.107,0.80553,5.0,0.0153,0.104,0.0765,12.0,0.09,1.446,1.08,9.503,1.0001,3.845,9.5039503,-64.1,-59.05,-64.45,-57.6,2040.0,2801.0,2037.0,18141.0,3.0,0.0,0.0,13743.0,1.0,forward,1.0,11.4659803,6.502000000000001
7475,2020_08_14_13_05_19,1597403119.334006,4910.796499252319,3.3,0.2441,1.108,0.80553,5.0,0.0153,0.104,0.0765,12.0,0.09,1.446,1.08,9.504,1.0,3.846,9.504,-64.1,-59.05,-64.45,-57.6,2046.0,2800.0,2037.0,18240.0,3.0,0.0,0.0,13743.0,1.0,forward,1.0,11.46603,6.5040000000000004
7476,2020_08_14_13_05_19,1597403119.9245985,4911.387091636658,3.3,0.2494,1.108,0.82302,5.0,0.0153,0.104,0.0765,12.0,0.09,1.446,1.08,9.504,0.9999,3.847,9.503049599999999,-64.1,-59.05,-64.45,-57.6,2046.0,2800.0,2039.0,18340.0,3.0,0.0,0.0,13743.0,1.0,forward,1.0,11.482569599999998,6.505000000000001
7477,2020_08_14_13_05_20,1597403120.4335885,4911.89608168602,3.3,0.2494,1.108,0.82302,5.0,0.0153,0.104,0.0765,12.0,0.09,1.446,1.08,9.505,1.0001,3.849,9.5059505,-64.1,-59.05,-64.45,-57.6,2046.0,2801.0,2037.0,18426.0,3.0,0.0,0.0,13743.0,1.0,forward,1.0,11.485470500000002,6.507000000000001
7478,2020_08_14_13_05_21,1597403121.0621154,4912.524608612061,3.3,0.2494,1.108,0.82302,5.0,0.0153,0.104,0.0765,12.0,0.09,1.446,1.08,9.505,0.9999,3.851,9.5040495,-64.1,-59.05,-64.45,-57.6,2047.0,2801.0,2038.0,18533.0,3.0,0.0,0.0,13743.0,1.0,forward,1.0,11.483569500000002,6.509
7479,2020_08_14_13_05_21,1597403121.677142,4913.13963508606,3.3,0.2494,1.108,0.82302,5.0,0.0153,0.104,0.0765,12.0,0.09,1.447,1.08,9.506,0.9999,3.852,9.5050494,-64.1,-59.05,-64.45,-57.6,2046.0,2800.0,2037.0,18637.0,3.0,0.0,0.0,13743.0,1.0,forward,1.0,11.484569400000002,6.511
7480,2020_08_14_13_05_22,1597403122.2423062,4913.704799413681,3.3,0.2494,1.108,0.82302,5.0,0.0153,0.104,0.0765,12.0,0.09,1.447,1.08,9.506,0.9999,3.854,9.5050494,-64.1,-59.05,-64.45,-57.6,2046.0,2800.0,2037.0,18733.0,3.0,0.0,0.0,13743.0,1.0,forward,1.0,11.484569400000002,6.513
7481,2020_08_14_13_05_22,1597403122.797642,4914.260135173798,3.3,0.2441,1.108,0.80553,5.0,0.0153,0.104,0.0765,12.0,0.09,1.447,1.08,9.507,1.0001,3.856,9.5079507,-64.1,-59.05,-64.45,-57.6,2037.0,2799.0,2033.0,18827.0,3.0,0.0,0.0,13743.0,1.0,forward,1.0,11.4699807,6.515000000000001
7482,2020_08_14_13_05_23,1597403123.371022,4914.833515167236,3.3,0.2441,1.109,0.80553,5.0,0.0153,0.104,0.0765,12.0,0.09,1.447,1.08,9.508,1.0,3.857,9.508,-64.1,-59.05,-64.45,-57.6,2046.0,2800.0,2037.0,18925.0,3.0,0.0,0.0,13743.0,1.0,forward,1.0,11.47003,6.517
7483,2020_08_14_13_05_23,1597403123.953578,4915.416071176529,3.3,0.2441,1.109,0.80553,5.0,0.0153,0.104,0.0765,12.0,0.09,1.447,1.08,9.508,1.0,3.859,9.508,-64.1,-59.05,-64.45,-57.6,2046.0,2800.0,2036.0,19023.0,3.0,0.0,0.0,13743.0,1.0,forward,1.0,11.47003,6.519
7484,2020_08_14_13_05_24,1597403124.6025677,4916.065060853958,3.3,0.2494,1.109,0.82302,5.0,0.0153,0.104,0.0765,12.0,0.09,1.447,1.08,9.508,0.9999,3.861,9.507049199999999,-64.1,-59.05,-64.45,-57.6,2036.0,2801.0,2034.0,19134.0,3.0,0.0,0.0,13743.0,1.0,forward,1.0,11.486569199999998,6.521000000000001
7485,2020_08_14_13_05_25,1597403125.3368926,4916.7993857860565,3.3,0.2494,1.109,0.82302,5.0,0.0153,0.104,0.0765,12.0,0.09,1.448,1.08,9.51,1.0001,3.863,9.510951,-64.1,-59.05,-64.45,-57.6,2047.0,2799.0,2037.0,19258.0,3.0,0.0,0.0,13743.0,1.0,forward,1.0,11.490471,6.524
7486,2020_08_14_13_05_26,1597403126.0066907,4917.469183921814,3.3,0.2494,1.109,0.82302,5.0,0.0153,0.104,0.0765,12.0,0.09,1.448,1.08,9.51,1.0001,3.864,9.510951,-64.1,-58.95,-64.35,-57.6,2037.0,2801.0,2032.0,19372.0,3.0,0.0,0.0,13743.0,1.0,forward,1.0,11.490471,6.525
7487,2020_08_14_13_05_26,1597403126.5382423,4918.0007355213165,3.3,0.2493,1.109,0.8226899999999999,5.0,0.0153,0.104,0.0765,12.0,0.09,1.448,1.08,9.511,1.0,3.865,9.511,-64.1,-58.95,-64.35,-57.6,2037.0,2799.0,2032.0,19462.0,3.0,0.0,0.0,13743.0,1.0,forward,1.0,11.490189999999998,6.526
7488,2020_08_14_13_05_27,1597403127.2331862,4918.695679426193,3.3,0.2493,1.109,0.8226899999999999,5.0,0.0154,0.104,0.077,12.0,0.09,1.448,1.08,9.511,0.9999,3.867,9.5100489,-64.1,-58.95,-64.35,-57.6,2037.0,2801.0,2033.0,19580.0,3.0,0.0,0.0,13743.0,1.0,forward,1.0,11.489738899999999,6.5280000000000005
7489,2020_08_14_13_05_27,1597403127.8285,4919.290993213654,3.3,0.2493,1.11,0.8226899999999999,5.0,0.0153,0.104,0.0765,12.0,0.09,1.448,1.08,9.512,1.0,3.869,9.512,-64.1,-58.95,-64.35,-57.6,2037.0,2800.0,2033.0,19681.0,3.0,0.0,0.0,13743.0,1.0,forward,1.0,11.49119,6.531000000000001
7490,2020_08_14_13_05_28,1597403128.4389288,4919.901422023773,3.3,0.2493,1.11,0.8226899999999999,5.0,0.0154,0.104,0.077,12.0,0.09,1.449,1.08,9.512,1.0,3.871,9.512,-64.1,-58.95,-64.45,-57.6,2037.0,2801.0,2032.0,19784.0,3.0,0.0,0.0,13743.0,1.0,forward,1.0,11.49169,6.534000000000001
7491,2020_08_14_13_05_29,1597403129.0048518,4920.467344999313,3.3,0.244,1.11,0.8051999999999999,5.0,0.0153,0.104,0.0765,12.0,0.09,1.449,1.08,9.513,1.0,3.871,9.513,-64.1,-58.95,-64.35,-57.6,2046.0,2799.0,2037.0,19881.0,3.0,0.0,0.0,13743.0,1.0,forward,1.0,11.4747,6.534000000000001
7492,2020_08_14_13_05_29,1597403129.5585787,4921.021071910858,3.3,0.2494,1.11,0.82302,5.0,0.0153,0.104,0.0765,12.0,0.09,1.449,1.08,9.513,1.0,3.873,9.513,-64.1,-58.95,-64.35,-57.6,2045.0,2799.0,2038.0,19974.0,3.0,0.0,0.0,13743.0,1.0,forward,1.0,11.492519999999999,6.5360000000000005
7493,2020_08_14_13_05_30,1597403130.1718516,4921.634344816208,3.3,0.2441,1.11,0.80553,5.0,0.0153,0.104,0.0765,12.0,0.09,1.449,1.08,9.513,1.0,3.875,9.513,-64.1,-58.95,-64.35,-57.5,2038.0,2801.0,2032.0,20078.0,3.0,0.0,0.0,13743.0,1.0,forward,1.0,11.47503,6.538
7494,2020_08_14_13_05_30,1597403130.7809098,4922.243402957916,3.3,0.2441,1.11,0.80553,5.0,0.0153,0.104,0.0765,12.0,0.09,1.449,1.08,9.515,1.0001,3.877,9.5159515,-64.1,-58.95,-64.35,-57.5,2036.0,2800.0,2034.0,20182.0,3.0,0.0,0.0,13743.0,1.0,forward,1.0,11.4779815,6.54
7495,2020_08_14_13_05_31,1597403131.3733716,4922.835864782333,3.3,0.2441,1.11,0.80553,5.0,0.0153,0.104,0.0765,12.0,0.09,1.45,1.08,9.515,1.0,3.879,9.515,-64.1,-58.95,-64.45,-57.6,2037.0,2800.0,2033.0,20282.0,3.0,0.0,0.0,13743.0,1.0,forward,1.0,11.477030000000001,6.543
7496,2020_08_14_13_05_32,1597403132.0846717,4923.547164916992,3.3,0.2493,1.11,0.8226899999999999,5.0,0.0153,0.104,0.0765,12.0,0.09,1.45,1.08,9.516,1.0001,3.88,9.5169516,-64.05,-58.95,-64.3,-57.5,2037.0,2800.0,2033.0,20403.0,3.0,0.0,0.0,13743.0,1.0,forward,1.0,11.496141600000001,6.5440000000000005
7497,2020_08_14_13_05_32,1597403132.7485483,4924.2110414505005,3.3,0.2441,1.111,0.80553,5.0,0.0153,0.104,0.0765,12.0,0.09,1.45,1.08,9.516,0.9999,3.882,9.5150484,-64.05,-58.95,-64.3,-57.5,2040.0,2801.0,2037.0,20516.0,3.0,0.0,0.0,13743.0,1.0,forward,1.0,11.4770784,6.547000000000001
7498,2020_08_14_13_05_33,1597403133.440005,4924.902498245239,3.3,0.2493,1.111,0.8226899999999999,5.0,0.0153,0.104,0.0765,12.0,0.09,1.45,1.08,9.516,0.9999,3.883,9.5150484,-64.1,-58.95,-64.35,-57.6,2037.0,2801.0,2031.0,20633.0,3.0,0.0,0.0,13743.0,1.0,forward,1.0,11.4942384,6.548
7499,2020_08_14_13_05_33,1597403133.9892251,4925.451718330383,3.3,0.2441,1.111,0.80553,5.0,0.0153,0.104,0.0765,12.0,0.09,1.45,1.08,9.517,0.9999,3.885,9.5160483,-64.1,-58.95,-64.35,-57.5,2040.0,2801.0,2037.0,20726.0,3.0,0.0,0.0,13743.0,1.0,forward,1.0,11.4780783,6.55
7500,2020_08_14_13_05_34,1597403134.6052883,4926.067781448364,3.3,0.2493,1.111,0.8226899999999999,5.0,0.0153,0.104,0.0765,12.0,0.09,1.45,1.08,9.516,1.0,3.886,9.516,-64.1,-58.95,-64.35,-57.5,2037.0,2801.0,2034.0,20831.0,3.0,0.0,0.0,13743.0,1.0,forward,1.0,11.495190000000001,6.551
7501,2020_08_14_13_05_35,1597403135.2275457,4926.690038919449,3.3,0.2441,1.111,0.80553,5.0,0.0153,0.104,0.0765,12.0,0.09,1.451,1.08,9.516,0.9999,3.888,9.5150484,-64.1,-58.95,-64.35,-57.5,2046.0,2801.0,2037.0,20936.0,3.0,0.0,0.0,13743.0,1.0,forward,1.0,11.4770784,6.554
7502,2020_08_14_13_05_35,1597403135.778803,4927.241296291351,3.3,0.2442,1.111,0.8058599999999999,5.0,0.0153,0.104,0.0765,12.0,0.09,1.451,1.08,9.517,1.0,3.89,9.517,-64.1,-58.95,-64.35,-57.5,2038.0,2800.0,2032.0,21030.0,3.0,0.0,0.0,13743.0,1.0,forward,1.0,11.47936,6.556000000000001
7503,2020_08_14_13_05_36,1597403136.453954,4927.916447162628,3.3,0.2441,1.112,0.80553,5.0,0.0153,0.104,0.0765,12.0,0.09,1.451,1.08,9.517,0.9999,3.892,9.5160483,-64.05,-58.95,-64.3,-57.45,2036.0,2801.0,2033.0,21144.0,3.0,0.0,0.0,13743.0,1.0,forward,1.0,11.4780783,6.559
7504,2020_08_14_13_05_37,1597403137.0083761,4928.47086930275,3.3,0.2441,1.112,0.80553,5.0,0.0153,0.104,0.0765,12.0,0.09,1.451,1.08,9.518,1.0,3.893,9.518,-64.05,-58.9,-64.3,-57.45,2037.0,2799.0,2033.0,21239.0,3.0,0.0,0.0,13743.0,1.0,forward,1.0,11.480030000000001,6.5600000000000005
